,eurogrid_0250_1,pred
945,1kmN3037E5024_13,0.38824233
946,1kmN3037E5024_14,0.6170048
950,1kmN3037E5024_24,0.29346198
951,1kmN3037E5024_31,0.30752933
953,1kmN3037E5024_33,0.30752933
954,1kmN3037E5024_34,0.36216596
955,1kmN3037E5024_41,0.49257305
956,1kmN3037E5024_42,0.38824233
957,1kmN3037E5024_43,0.36216596
961,1kmN3037E5025_13,0.29346198
963,1kmN3037E5025_21,0.38824233
964,1kmN3037E5025_22,0.29346198
974,1kmN3037E5025_44,0.29346198
976,1kmN3037E5026_12,0.29346198
977,1kmN3037E5026_13,0.29346198
979,1kmN3037E5026_21,0.46715912
980,1kmN3037E5026_22,0.47568065
981,1kmN3037E5026_23,0.46715912
982,1kmN3037E5026_24,0.47568065
983,1kmN3037E5026_31,0.30752933
984,1kmN3037E5026_32,0.47568065
985,1kmN3037E5026_33,0.47568065
986,1kmN3037E5026_34,0.38824233
988,1kmN3037E5026_42,0.29346198
992,1kmN3037E5027_12,1.2010357
995,1kmN3037E5027_21,1.9857653
996,1kmN3037E5027_22,1.6842908
997,1kmN3037E5027_23,1.8953582
1000,1kmN3037E5027_32,1.2883278
1001,1kmN3037E5027_33,1.2010357
1002,1kmN3037E5027_34,0.4785057
1007,1kmN3037E5028_11,1.8412826
1008,1kmN3037E5028_12,1.2634571
1009,1kmN3037E5028_13,1.4917777
1010,1kmN3037E5028_14,1.8412826
1011,1kmN3037E5028_21,1.4129422
1012,1kmN3037E5028_22,1.8518014
1013,1kmN3037E5028_23,1.9857653
1014,1kmN3037E5028_24,1.4997764
1015,1kmN3037E5028_31,1.4997764
1016,1kmN3037E5028_32,1.2634571
1017,1kmN3037E5028_33,0.4785057
1018,1kmN3037E5028_34,1.9857653
1019,1kmN3037E5028_41,1.5167445
1020,1kmN3037E5028_42,2.1019716
1021,1kmN3037E5028_43,2.1019716
1022,1kmN3037E5028_44,1.9481292
1023,1kmN3037E5029_11,1.6554569
1024,1kmN3037E5029_12,1.2883278
1025,1kmN3037E5029_13,1.0586662
1026,1kmN3037E5029_14,1.0106554
1027,1kmN3037E5029_21,1.4369872
1029,1kmN3037E5029_23,1.0280812
1030,1kmN3037E5029_24,0.54720974
1031,1kmN3037E5029_31,0.29346198
1032,1kmN3037E5029_32,1.0280812
1033,1kmN3037E5029_33,1.2010357
1034,1kmN3037E5029_34,0.4785057
1035,1kmN3037E5029_41,0.9272865
1036,1kmN3037E5029_42,1.6269361
1037,1kmN3037E5029_43,0.29346198
1038,1kmN3037E5029_44,1.4156547
1039,1kmN3037E5030_11,0.9489943
1040,1kmN3037E5030_12,0.29346198
1050,1kmN3037E5030_34,1.2883278
1051,1kmN3037E5030_41,0.4785057
1052,1kmN3037E5030_42,1.205394
1053,1kmN3037E5030_43,1.4129422
1054,1kmN3037E5030_44,0.9738651
1055,1kmN3037E5031_11,1.9528909
1056,1kmN3037E5031_12,2.075202
1057,1kmN3037E5031_13,2.1019716
1058,1kmN3037E5031_14,2.1019716
1059,1kmN3037E5031_21,1.9857653
1060,1kmN3037E5031_22,2.1019716
1061,1kmN3037E5031_23,1.9741125
1062,1kmN3037E5031_24,1.4997764
1063,1kmN3037E5031_31,1.4049436
1064,1kmN3037E5031_32,0.7549317
1066,1kmN3037E5031_34,0.29346198
1067,1kmN3037E5031_41,1.4917777
1068,1kmN3037E5031_42,1.4997764
1069,1kmN3037E5031_43,0.54720974
1070,1kmN3037E5031_44,1.2883278
1071,1kmN3037E5032_11,1.8685884
1072,1kmN3037E5032_12,1.6243526
1073,1kmN3037E5032_13,1.0586662
1074,1kmN3037E5032_14,0.9205973
1075,1kmN3037E5032_21,1.8846759
1076,1kmN3037E5032_22,1.9857653
1077,1kmN3037E5032_23,1.8412826
1078,1kmN3037E5032_24,0.36216596
1079,1kmN3037E5032_31,1.7401931
1080,1kmN3037E5032_32,2.3944201
1081,1kmN3037E5032_33,2.075202
1082,1kmN3037E5032_34,1.8412826
1083,1kmN3037E5032_41,1.2634571
1084,1kmN3037E5032_42,1.0106554
1085,1kmN3037E5032_43,1.2883278
1086,1kmN3037E5032_44,0.9738651
1087,1kmN3037E5033_11,1.9741125
1088,1kmN3037E5033_12,0.6170048
1089,1kmN3037E5033_13,1.2883278
1090,1kmN3037E5033_14,2.1019716
1091,1kmN3037E5033_21,0.9489943
1092,1kmN3037E5033_22,0.4785057
1094,1kmN3037E5033_24,1.6269361
1095,1kmN3037E5033_31,2.1019716
1096,1kmN3037E5033_32,1.4369872
1097,1kmN3037E5033_33,1.2634571
1098,1kmN3037E5033_34,1.6842908
1099,1kmN3037E5033_41,1.7401931
1100,1kmN3037E5033_42,1.9857653
1101,1kmN3037E5033_43,2.0008821
1102,1kmN3037E5033_44,2.1019716
1104,1kmN3037E5034_12,0.29346198
1105,1kmN3037E5034_13,0.29346198
1106,1kmN3037E5034_14,0.4785057
1107,1kmN3037E5034_21,0.29346198
1108,1kmN3037E5034_22,0.29346198
1109,1kmN3037E5034_23,0.29346198
1110,1kmN3037E5034_24,0.30752933
1111,1kmN3037E5034_31,0.36216596
1112,1kmN3037E5034_32,0.36216596
1113,1kmN3037E5034_33,0.9205973
1114,1kmN3037E5034_34,0.47568065
1115,1kmN3037E5034_41,1.7623037
1116,1kmN3037E5034_42,0.36216596
1117,1kmN3037E5034_43,0.9272865
1118,1kmN3037E5034_44,2.1019716
1119,1kmN3037E5035_11,1.6243526
1120,1kmN3037E5035_12,1.657521
1122,1kmN3037E5035_14,2.0008821
1123,1kmN3037E5035_21,0.4785057
1124,1kmN3037E5035_22,1.0280812
1131,1kmN3037E5035_41,1.7401931
1134,1kmN3037E5035_44,1.2883278
1135,1kmN3037E5036_11,1.8953582
1136,1kmN3037E5036_12,1.657521
1137,1kmN3037E5036_13,2.0008821
1138,1kmN3037E5036_14,1.657521
1139,1kmN3037E5036_21,1.2883278
1140,1kmN3037E5036_22,0.29346198
1141,1kmN3037E5036_23,1.1676273
1142,1kmN3037E5036_24,1.4129422
1143,1kmN3037E5036_31,1.6269361
1144,1kmN3037E5036_32,0.4785057
1145,1kmN3037E5036_33,1.8953582
1146,1kmN3037E5036_34,1.2883278
1147,1kmN3037E5036_41,1.2883278
1148,1kmN3037E5036_42,1.205394
1149,1kmN3037E5036_43,1.0106554
1150,1kmN3037E5036_44,2.0008821
1151,1kmN3037E5037_11,0.36216596
1152,1kmN3037E5037_12,0.49257305
1153,1kmN3037E5037_13,0.6170048
1154,1kmN3037E5037_14,0.9489943
1155,1kmN3037E5037_21,0.36216596
1156,1kmN3037E5037_22,0.29346198
1157,1kmN3037E5037_23,0.29346198
1158,1kmN3037E5037_24,0.29346198
1160,1kmN3037E5037_32,0.29346198
1162,1kmN3037E5037_34,1.1676273
1163,1kmN3037E5037_41,0.9272865
1164,1kmN3037E5037_42,0.9272865
1165,1kmN3037E5037_43,0.9489943
1166,1kmN3037E5037_44,1.0106554
1167,1kmN3037E5038_11,0.30752933
1168,1kmN3037E5038_12,0.30752933
1169,1kmN3037E5038_13,0.7549317
1170,1kmN3037E5038_14,0.7549317
1171,1kmN3037E5038_21,0.29346198
1172,1kmN3037E5038_23,0.29346198
1173,1kmN3037E5038_24,0.29346198
1174,1kmN3037E5038_31,0.29346198
1175,1kmN3037E5038_32,0.38824233
1176,1kmN3037E5038_33,0.36216596
1177,1kmN3037E5038_34,0.29346198
1178,1kmN3037E5038_41,0.47568065
1179,1kmN3037E5038_42,0.9489943
1180,1kmN3037E5038_43,1.205394
1182,1kmN3037E5039_11,0.29346198
1183,1kmN3037E5039_13,1.4917777
1185,1kmN3037E5039_31,0.46477702
1186,1kmN3037E5039_34,1.4917777
1188,1kmN3037E5039_42,1.4917777
1189,1kmN3037E5039_43,1.4917777
1190,1kmN3037E5039_44,0.29346198
1191,1kmN3038E5021_11,0.29346198
1198,1kmN3038E5022_14,0.29346198
1199,1kmN3038E5022_21,0.29346198
1200,1kmN3038E5022_22,0.29346198
1205,1kmN3038E5022_41,0.3741055
1206,1kmN3038E5022_42,0.29346198
1208,1kmN3038E5022_44,0.29346198
1215,1kmN3038E5023_23,0.29346198
1217,1kmN3038E5023_31,0.29346198
1218,1kmN3038E5023_32,0.29346198
1219,1kmN3038E5023_33,0.29346198
1220,1kmN3038E5023_34,0.29346198
1225,1kmN3038E5024_11,0.29346198
1226,1kmN3038E5024_12,0.7123517
1227,1kmN3038E5024_13,0.36216596
1228,1kmN3038E5024_14,0.29346198
1229,1kmN3038E5024_21,0.6170048
1230,1kmN3038E5024_22,0.4785057
1231,1kmN3038E5024_23,0.46477702
1232,1kmN3038E5024_24,0.49257305
1234,1kmN3038E5024_32,0.4785057
1235,1kmN3038E5024_33,0.29346198
1237,1kmN3038E5024_41,0.29346198
1241,1kmN3038E5025_11,0.29346198
1242,1kmN3038E5025_12,0.29346198
1243,1kmN3038E5025_13,0.29346198
1248,1kmN3038E5025_24,0.29346198
1249,1kmN3038E5025_31,0.29346198
1252,1kmN3038E5025_34,0.29346198
1256,1kmN3038E5025_44,0.29346198
1257,1kmN3038E5026_11,0.30752933
1258,1kmN3038E5026_12,0.29346198
1260,1kmN3038E5026_14,0.29346198
1269,1kmN3038E5026_41,0.29346198
1272,1kmN3038E5026_44,0.29346198
1273,1kmN3038E5027_11,1.0586662
1274,1kmN3038E5027_12,0.38824233
1275,1kmN3038E5027_13,1.0280812
1276,1kmN3038E5027_14,1.0586662
1277,1kmN3038E5027_21,0.29346198
1285,1kmN3038E5027_41,0.46715912
1286,1kmN3038E5027_42,0.34809864
1287,1kmN3038E5027_43,0.29346198
1288,1kmN3038E5027_44,0.36216596
1289,1kmN3038E5028_11,1.8525363
1290,1kmN3038E5028_12,1.9528909
1292,1kmN3038E5028_14,0.29346198
1293,1kmN3038E5028_21,2.1019716
1294,1kmN3038E5028_22,1.4210752
1295,1kmN3038E5028_23,1.8412826
1296,1kmN3038E5028_24,2.1019716
1297,1kmN3038E5028_31,1.2883278
1298,1kmN3038E5028_32,1.9741125
1304,1kmN3038E5028_44,0.4785057
1305,1kmN3038E5029_11,1.8685884
1306,1kmN3038E5029_12,1.4129422
1307,1kmN3038E5029_13,1.8525363
1308,1kmN3038E5029_14,1.3363388
1309,1kmN3038E5029_21,1.4369872
1310,1kmN3038E5029_22,1.2883278
1311,1kmN3038E5029_23,0.9205973
1312,1kmN3038E5029_24,1.0586662
1313,1kmN3038E5029_31,1.4049436
1314,1kmN3038E5029_32,1.0586662
1315,1kmN3038E5029_33,1.8412826
1316,1kmN3038E5029_34,1.4997764
1317,1kmN3038E5029_41,1.9741125
1318,1kmN3038E5029_42,2.1019716
1319,1kmN3038E5029_43,1.8412826
1320,1kmN3038E5029_44,1.8846759
1322,1kmN3038E5030_12,0.9272865
1323,1kmN3038E5030_13,1.0423019
1324,1kmN3038E5030_14,1.0106554
1325,1kmN3038E5030_21,1.0106554
1326,1kmN3038E5030_22,0.9205973
1327,1kmN3038E5030_23,0.9738651
1328,1kmN3038E5030_24,1.0106554
1329,1kmN3038E5030_31,1.7401931
1330,1kmN3038E5030_32,1.2634571
1331,1kmN3038E5030_33,1.2883278
1332,1kmN3038E5030_34,1.8953582
1333,1kmN3038E5030_41,1.2883278
1334,1kmN3038E5030_42,1.8412826
1335,1kmN3038E5030_43,1.6554569
1336,1kmN3038E5030_44,1.8846759
1341,1kmN3038E5031_21,0.9489943
1342,1kmN3038E5031_22,1.2883278
1343,1kmN3038E5031_23,1.205394
1346,1kmN3038E5031_32,1.1676273
1347,1kmN3038E5031_33,1.3363388
1348,1kmN3038E5031_34,1.0586662
1351,1kmN3038E5031_43,0.9272865
1353,1kmN3038E5032_11,1.4129422
1354,1kmN3038E5032_12,1.4129422
1355,1kmN3038E5032_13,1.2883278
1356,1kmN3038E5032_14,0.9205973
1357,1kmN3038E5032_21,1.1525669
1358,1kmN3038E5032_22,0.6170048
1359,1kmN3038E5032_23,1.6554569
1360,1kmN3038E5032_24,0.6170048
1361,1kmN3038E5032_31,1.657521
1362,1kmN3038E5032_32,1.4369872
1363,1kmN3038E5032_33,1.5720496
1364,1kmN3038E5032_34,1.8953582
1365,1kmN3038E5032_41,0.54720974
1366,1kmN3038E5032_42,1.1816947
1369,1kmN3038E5033_11,1.2883278
1370,1kmN3038E5033_12,1.2883278
1371,1kmN3038E5033_13,1.5232627
1372,1kmN3038E5033_14,0.9489943
1373,1kmN3038E5033_21,2.1019716
1374,1kmN3038E5033_22,1.7623037
1375,1kmN3038E5033_23,2.1019716
1376,1kmN3038E5033_24,2.1019716
1377,1kmN3038E5033_31,1.9857653
1378,1kmN3038E5033_32,1.8685884
1379,1kmN3038E5033_33,1.8846759
1380,1kmN3038E5033_34,2.0008821
1381,1kmN3038E5033_41,1.4049436
1382,1kmN3038E5033_42,1.5167445
1383,1kmN3038E5033_43,0.9489943
1384,1kmN3038E5033_44,0.9738651
1385,1kmN3038E5034_11,1.9741125
1386,1kmN3038E5034_12,2.0008821
1387,1kmN3038E5034_13,1.657521
1388,1kmN3038E5034_14,1.8518014
1389,1kmN3038E5034_21,1.1676273
1390,1kmN3038E5034_22,0.4785057
1391,1kmN3038E5034_23,0.54720974
1392,1kmN3038E5034_24,1.2010357
1393,1kmN3038E5034_31,1.4049436
1394,1kmN3038E5034_32,0.9738651
1395,1kmN3038E5034_33,2.0008821
1396,1kmN3038E5034_34,1.9857653
1397,1kmN3038E5034_41,1.2883278
1398,1kmN3038E5034_42,0.9738651
1399,1kmN3038E5034_43,0.9738651
1400,1kmN3038E5034_44,1.0995569
1401,1kmN3038E5035_11,0.30752933
1402,1kmN3038E5035_12,1.1676273
1403,1kmN3038E5035_13,1.657521
1404,1kmN3038E5035_14,0.6801328
1405,1kmN3038E5035_21,2.1019716
1406,1kmN3038E5035_22,2.1019716
1407,1kmN3038E5035_23,2.1019716
1408,1kmN3038E5035_24,1.9857653
1409,1kmN3038E5035_31,1.6554569
1410,1kmN3038E5035_32,1.8953582
1411,1kmN3038E5035_33,1.6842908
1412,1kmN3038E5035_34,1.4385262
1413,1kmN3038E5035_41,0.9489943
1415,1kmN3038E5035_43,1.2634571
1416,1kmN3038E5035_44,1.0106554
1417,1kmN3038E5036_11,0.46715912
1418,1kmN3038E5036_12,0.47568065
1419,1kmN3038E5036_13,1.0280812
1420,1kmN3038E5036_14,0.96407676
1421,1kmN3038E5036_21,1.6537058
1422,1kmN3038E5036_22,1.0586662
1423,1kmN3038E5036_23,1.0995569
1424,1kmN3038E5036_24,1.6269361
1425,1kmN3038E5036_31,1.6554569
1426,1kmN3038E5036_32,1.4156547
1427,1kmN3038E5036_33,1.9857653
1428,1kmN3038E5036_34,1.4997764
1429,1kmN3038E5036_41,0.9272865
1430,1kmN3038E5036_42,0.49257305
1431,1kmN3038E5036_43,1.8525363
1432,1kmN3038E5036_44,0.9272865
1433,1kmN3038E5037_11,0.47568065
1434,1kmN3038E5037_12,0.47568065
1435,1kmN3038E5037_13,0.9205973
1436,1kmN3038E5037_14,0.29346198
1437,1kmN3038E5037_21,0.44108272
1438,1kmN3038E5037_22,0.6170048
1439,1kmN3038E5037_23,0.54720974
1440,1kmN3038E5037_24,0.44108272
1441,1kmN3038E5037_31,0.96407676
1442,1kmN3038E5037_32,0.36216596
1443,1kmN3038E5037_33,0.9205973
1444,1kmN3038E5037_34,0.9272865
1445,1kmN3038E5037_41,0.9205973
1446,1kmN3038E5037_42,0.46477702
1447,1kmN3038E5037_43,0.9205973
1448,1kmN3038E5037_44,0.29346198
1449,1kmN3038E5038_11,1.4129422
1450,1kmN3038E5038_12,0.54720974
1451,1kmN3038E5038_13,0.6135617
1452,1kmN3038E5038_14,1.4917777
1453,1kmN3038E5038_21,0.38824233
1454,1kmN3038E5038_22,0.47568065
1455,1kmN3038E5038_23,0.7871505
1456,1kmN3038E5038_24,0.9205973
1457,1kmN3038E5038_31,0.9205973
1458,1kmN3038E5038_32,0.9489943
1460,1kmN3038E5038_34,0.30752933
1461,1kmN3038E5038_41,1.4049436
1462,1kmN3038E5038_42,0.9272865
1463,1kmN3038E5038_43,0.9205973
1464,1kmN3038E5038_44,0.30752933
1465,1kmN3038E5039_11,0.30752933
1467,1kmN3038E5039_13,0.29346198
1468,1kmN3038E5039_14,0.29346198
1473,1kmN3038E5039_31,0.29346198
1475,1kmN3038E5039_33,0.29346198
1476,1kmN3038E5039_34,0.30752933
1477,1kmN3038E5039_41,0.29346198
1478,1kmN3038E5039_42,0.38824233
1479,1kmN3038E5039_43,0.49257305
1480,1kmN3038E5039_44,0.4785057
1481,1kmN3038E5040_44,0.30752933
1483,1kmN3039E5021_12,0.4785057
1484,1kmN3039E5021_21,0.9738651
1485,1kmN3039E5021_22,0.49257305
1487,1kmN3039E5021_24,0.29346198
1489,1kmN3039E5022_12,0.29346198
1490,1kmN3039E5022_13,0.46477702
1491,1kmN3039E5022_14,0.29346198
1492,1kmN3039E5022_21,0.9205973
1493,1kmN3039E5022_22,0.46477702
1494,1kmN3039E5022_23,0.6801328
1495,1kmN3039E5022_24,0.9205973
1496,1kmN3039E5022_31,0.9738651
1497,1kmN3039E5022_32,0.9738651
1498,1kmN3039E5022_33,0.6092034
1499,1kmN3039E5022_34,1.0280812
1501,1kmN3039E5022_42,0.54720974
1502,1kmN3039E5022_43,0.4785057
1505,1kmN3039E5023_12,0.29346198
1507,1kmN3039E5023_14,0.29346198
1511,1kmN3039E5023_24,0.29346198
1513,1kmN3039E5023_32,0.29346198
1514,1kmN3039E5023_33,0.29346198
1515,1kmN3039E5023_34,0.30752933
1520,1kmN3039E5024_11,0.29346198
1523,1kmN3039E5024_14,0.29346198
1525,1kmN3039E5024_22,0.29346198
1532,1kmN3039E5024_41,0.29346198
1534,1kmN3039E5024_43,0.29346198
1535,1kmN3039E5024_44,0.29346198
1537,1kmN3039E5025_12,0.36216596
1538,1kmN3039E5025_13,0.43870062
1540,1kmN3039E5025_21,0.36216596
1543,1kmN3039E5025_24,0.36216596
1544,1kmN3039E5025_31,0.29346198
1545,1kmN3039E5025_32,0.36216596
1546,1kmN3039E5025_33,0.29346198
1557,1kmN3039E5026_22,0.9272865
1558,1kmN3039E5026_23,0.29346198
1562,1kmN3039E5026_33,0.29346198
1564,1kmN3039E5026_41,0.29346198
1573,1kmN3039E5027_22,0.9272865
1574,1kmN3039E5027_23,1.0106554
1575,1kmN3039E5027_24,0.6170048
1576,1kmN3039E5027_31,0.43870062
1577,1kmN3039E5027_32,0.36216596
1578,1kmN3039E5027_33,0.9205973
1579,1kmN3039E5027_34,0.29346198
1580,1kmN3039E5027_41,0.29346198
1589,1kmN3039E5028_22,0.6170048
1594,1kmN3039E5028_33,0.4785057
1600,1kmN3039E5029_11,1.205394
1602,1kmN3039E5029_13,0.9489943
1603,1kmN3039E5029_14,1.7623037
1604,1kmN3039E5029_21,0.44108272
1608,1kmN3039E5029_31,0.29346198
1609,1kmN3039E5029_32,1.1676273
1610,1kmN3039E5029_33,1.2883278
1611,1kmN3039E5029_34,0.34809864
1612,1kmN3039E5029_41,1.4049436
1613,1kmN3039E5029_42,1.0586662
1614,1kmN3039E5029_43,0.36216596
1615,1kmN3039E5029_44,0.4785057
1616,1kmN3039E5030_11,1.4997764
1617,1kmN3039E5030_12,1.2634571
1619,1kmN3039E5030_14,1.9481292
1620,1kmN3039E5030_21,1.2634571
1621,1kmN3039E5030_22,0.4785057
1622,1kmN3039E5030_23,1.1676273
1624,1kmN3039E5030_31,1.1869683
1627,1kmN3039E5030_34,1.0106554
1629,1kmN3039E5030_42,1.2883278
1630,1kmN3039E5030_43,1.0106554
1638,1kmN3039E5031_23,0.4785057
1641,1kmN3039E5031_32,0.4785057
1642,1kmN3039E5031_33,0.29346198
1643,1kmN3039E5031_34,0.9489943
1646,1kmN3039E5031_43,0.4785057
1647,1kmN3039E5031_44,1.4049436
1648,1kmN3039E5032_11,1.4917777
1649,1kmN3039E5032_12,1.8412826
1650,1kmN3039E5032_13,1.7670654
1651,1kmN3039E5032_14,1.4049436
1652,1kmN3039E5032_21,1.6602186
1653,1kmN3039E5032_22,1.2883278
1654,1kmN3039E5032_23,0.7549317
1655,1kmN3039E5032_24,0.4785057
1669,1kmN3039E5033_22,0.6170048
1670,1kmN3039E5033_23,0.4785057
1672,1kmN3039E5033_31,0.4785057
1673,1kmN3039E5033_32,1.2634571
1674,1kmN3039E5033_33,0.9489943
1675,1kmN3039E5033_34,1.2883278
1676,1kmN3039E5033_41,1.4049436
1677,1kmN3039E5033_42,1.4049436
1678,1kmN3039E5033_43,2.0008821
1679,1kmN3039E5033_44,1.2883278
1683,1kmN3039E5034_14,1.1676273
1684,1kmN3039E5034_21,0.4785057
1685,1kmN3039E5034_22,1.4129422
1686,1kmN3039E5034_23,0.9738651
1688,1kmN3039E5034_31,0.4785057
1689,1kmN3039E5034_32,1.0106554
1690,1kmN3039E5034_33,0.44108272
1701,1kmN3039E5035_22,0.29346198
1702,1kmN3039E5035_23,0.30752933
1705,1kmN3039E5035_32,0.4785057
1706,1kmN3039E5035_33,1.2883278
1722,1kmN3039E5036_33,0.29346198
1727,1kmN3039E5036_44,0.29346198
1728,1kmN3039E5037_11,0.29346198
1729,1kmN3039E5037_12,0.36216596
1731,1kmN3039E5037_14,0.29346198
1732,1kmN3039E5037_21,0.29346198
1733,1kmN3039E5037_22,0.29346198
1735,1kmN3039E5037_24,0.29346198
1739,1kmN3039E5037_34,0.29346198
1741,1kmN3039E5037_42,0.29346198
1742,1kmN3039E5037_43,0.29346198
1749,1kmN3039E5038_22,2.1019716
1750,1kmN3039E5038_23,1.6842908
1754,1kmN3039E5038_33,0.29346198
1755,1kmN3039E5038_34,0.29346198
1765,1kmN3039E5039_23,0.29346198
1768,1kmN3039E5039_32,0.9272865
1769,1kmN3039E5039_33,1.6842908
1778,1kmN3040E5022_13,0.29346198
1779,1kmN3040E5022_14,0.36216596
1782,1kmN3040E5022_23,0.29346198
1788,1kmN3040E5022_41,0.29346198
1813,1kmN3040E5024_22,0.30752933
1814,1kmN3040E5024_23,0.29346198
1824,1kmN3040E5025_11,0.29346198
1825,1kmN3040E5025_12,0.7123517
1826,1kmN3040E5025_13,0.46715912
1827,1kmN3040E5025_14,0.29346198
1828,1kmN3040E5025_21,0.9272865
1830,1kmN3040E5025_23,0.29346198
1831,1kmN3040E5025_24,0.46477702
1832,1kmN3040E5025_31,0.29346198
1833,1kmN3040E5025_32,0.36216596
1834,1kmN3040E5025_33,0.29346198
1836,1kmN3040E5025_41,0.29346198
1837,1kmN3040E5025_42,0.29346198
1841,1kmN3040E5026_12,0.29346198
1842,1kmN3040E5026_13,0.29346198
1844,1kmN3040E5026_21,0.29346198
1845,1kmN3040E5026_22,0.29346198
1846,1kmN3040E5026_23,0.29346198
1847,1kmN3040E5026_24,0.29346198
1848,1kmN3040E5026_31,0.47568065
1849,1kmN3040E5026_32,0.29346198
1851,1kmN3040E5026_34,0.30752933
1853,1kmN3040E5026_42,0.29346198
1854,1kmN3040E5026_43,0.46715912
1856,1kmN3040E5027_11,0.29346198
1857,1kmN3040E5027_12,0.29346198
1859,1kmN3040E5027_14,0.29346198
1864,1kmN3040E5027_31,0.29346198
1865,1kmN3040E5027_32,0.29346198
1868,1kmN3040E5027_41,0.29346198
1869,1kmN3040E5027_42,0.36216596
1870,1kmN3040E5027_43,0.29346198
1871,1kmN3040E5027_44,0.29346198
1872,1kmN3040E5028_11,0.29346198
1873,1kmN3040E5028_12,0.9272865
1874,1kmN3040E5028_13,0.9205973
1875,1kmN3040E5028_14,0.38824233
1876,1kmN3040E5028_21,0.29346198
1877,1kmN3040E5028_22,0.29346198
1879,1kmN3040E5028_24,0.9272865
1880,1kmN3040E5028_31,1.6269361
1882,1kmN3040E5028_33,0.29346198
1883,1kmN3040E5028_34,0.96407676
1884,1kmN3040E5028_41,0.29346198
1885,1kmN3040E5028_42,0.96407676
1887,1kmN3040E5028_44,0.29346198
1888,1kmN3040E5029_11,1.4997764
1889,1kmN3040E5029_12,2.1019716
1890,1kmN3040E5029_13,1.8412826
1891,1kmN3040E5029_14,1.9481292
1892,1kmN3040E5029_21,2.1019716
1893,1kmN3040E5029_22,1.4049436
1894,1kmN3040E5029_23,2.0008821
1895,1kmN3040E5029_24,2.1019716
1896,1kmN3040E5029_31,1.9481292
1897,1kmN3040E5029_32,2.0008821
1898,1kmN3040E5029_33,0.6092034
1899,1kmN3040E5029_34,1.0106554
1900,1kmN3040E5029_41,1.8470397
1901,1kmN3040E5029_42,1.4129422
1902,1kmN3040E5029_43,0.3336057
1903,1kmN3040E5029_44,0.9738651
1904,1kmN3040E5030_11,1.5238212
1905,1kmN3040E5030_12,1.4997764
1906,1kmN3040E5030_13,0.4785057
1907,1kmN3040E5030_14,1.9481292
1908,1kmN3040E5030_21,2.1019716
1909,1kmN3040E5030_22,1.5232627
1910,1kmN3040E5030_23,1.9857653
1911,1kmN3040E5030_24,1.9857653
1912,1kmN3040E5030_31,1.0106554
1913,1kmN3040E5030_32,1.2634571
